FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	IST	ISTS_RFCS	DATA_VERSION	PMID	URL_PUBMED	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	PBSSCORE	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0003124	FBgn0027620	30	30	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	Acf1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0028789	30	30	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	Doc1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0029931	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG14427	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0260748	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG5004	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0033845	30	30	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	mars	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0033848	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG13330	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0036511	30	30	8	8	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG6498	E	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0036799	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG13380	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0037445	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG9727	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0000244	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	by	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0039601	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	CG1523	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0039713	30	30	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	RpS8	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0042650	30	30	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	disco-r	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0086758	30	30	12	12	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	chinmo	E	pp	MI:0018 (yeast two-hybrid)
FBgn0003124	FBgn0052311	30	30	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	polo	zormin	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0259212	9	11	7	7	head,embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	cno	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0003079	9	11	3	3	head,embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	phl	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0003145	9	11	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	prd	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0003187	9	11	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	qua	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0263108	9	11	56	56	head,embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	BtbVII	E	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0015279	9	11	2	2	head,embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	Pi3K92E	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0020278	9	11	3	3	head,embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	loco	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0026376	9	11	3	16	head,embryo	PMID:15710747	10-SEP-04	Yes	4	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	Rgl	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003205	FBgn0031745	9	11	3	64	head,embryo	PMID:15710747	10-SEP-04	Yes	3	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Ras85D	CG8965	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0001977	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	l(2)35Bg	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0250788	22	22	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	?-Spec	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0004373	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	fwd	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0005585	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	Crc	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0020626	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	Osbp	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0021818	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	cnk	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0025726	22	22	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	unc-13	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0027375	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	RecQ5	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0260970	22	22	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG42593	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0034158	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG5522	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0034186	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG8950	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0034814	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG9890	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0035337	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG15877	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0035411	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	Girdin	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0261722	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	fwe	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003480	FBgn0085412	22	22	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-B	CG34383	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0037979	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG3532	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0261113	52	53	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	Xrp1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0039283	52	53	11	11	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	danr	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0039863	52	53	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG1815	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0041180	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	Tep4	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0041182	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	Tep2	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0050118	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG30118	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0051224	52	53	8	8	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG31224	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0051352	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	Unc-115a	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0052138	52	53	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG32138	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011660	FBgn0053129	52	53	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Pms2	CG33129	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0000667	56	59	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Actn	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0001075	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	ft	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0003023	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	otu	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0003942	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	RpS27A	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0261563	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	wb	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0004583	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	ex	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0004606	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	zfh1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0004924	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Top1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0261954	56	59	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	east	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0264754	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	4	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	btsz	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0011570	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	cpb	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0011661	56	59	3	59	embryo	PMID:15710747	10-SEP-04	Yes	3	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Moe	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0263108	56	59	56	56	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	BtbVII	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0013984	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	InR	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0015288	56	59	8	8	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	RpL22	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0026056	56	59	3	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Rlip	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0027549	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG7927	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0030054	56	59	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Caf1-180	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0030720	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG8939	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0087008	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	e(y)3	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0031091	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Phf7	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032382	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	3	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Mal-B2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032388	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG6686	A	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0029807	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG3108	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030018	132	135	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	slpr	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030054	132	135	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	Caf1-180	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030114	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG17754	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0261260	132	135	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	mgl	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030520	132	135	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	Pdcd4	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030530	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	jub	B	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0030737	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG9914	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0031161	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG15445	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0031174	132	135	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG1486	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0031238	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	CG3645	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0031294	132	135	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	IA-2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0031537	132	135	3	40	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	sec5	B	pp	MI:0018 (yeast two-hybrid)
FBgn0004859	FBgn0261963	132	135	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	ci	mid	D	pp	MI:0018 (yeast two-hybrid)
